network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2600:1417:2c::/48,1269750,6252001,,0,0
2600:1417:2d::/48,1861060,6252001,,0,0
2600:1417:2e::/48,1835841,6252001,,0,0
2600:1417:2f::/48,6252001,6252001,,0,0
2600:1417:30::/45,6252001,6252001,,0,0
2600:1417:38::/46,6252001,6252001,,0,0
2600:1417:3c::/47,6252001,6252001,,0,0
2600:1417:3e::/48,1694008,6252001,,0,0
2600:1417:3f::/48,1880251,6252001,,0,0
2600:1417:40::/47,6252001,6252001,,0,0
2600:1417:42::/48,6252001,6252001,,0,0
2600:1417:43::/48,1861060,6252001,,0,0
2600:1417:44::/46,1861060,6252001,,0,0
2600:1417:48::/47,6252001,6252001,,0,0
2600:1417:4a::/48,1861060,6252001,,0,0
2600:1417:4b::/48,1880251,6252001,,0,0
2600:1417:4c::/47,6252001,6252001,,0,0
2600:1417:4e::/48,3017382,6252001,,0,0
2600:1417:4f::/48,1605651,6252001,,0,0
2600:1417:50::/47,1269750,6252001,,0,0
2600:1417:52::/48,6252001,6252001,,0,0
2600:1417:53::/48,1269750,6252001,,0,0
2600:1417:54::/48,6252001,6252001,,0,0
2600:1417:55::/48,1269750,6252001,,0,0
2600:1417:56::/48,1269750,6252001,,0,0
2600:1417:57::/48,6252001,6252001,,0,0
2600:1417:58::/47,6252001,6252001,,0,0
2600:1417:5a::/48,1861060,6252001,,0,0
2600:1417:5b::/48,6252001,6252001,,0,0
2600:1417:5c::/48,6252001,6252001,,0,0
2600:1417:5d::/48,1861060,6252001,,0,0
2600:1417:5e::/48,1880251,6252001,,0,0
2600:1417:5f::/48,1605651,6252001,,0,0
2600:1417:60::/45,6252001,6252001,,0,0
2600:1417:68::/47,6252001,6252001,,0,0
2600:1417:6a::/48,1269750,6252001,,0,0
2600:1417:6b::/48,6252001,6252001,,0,0
2600:1417:6c::/48,6252001,6252001,,0,0
2600:1417:6d::/48,1269750,6252001,,0,0
2600:1417:6e::/48,1269750,6252001,,0,0
2600:1417:6f::/48,6252001,6252001,,0,0
2600:1417:70::/47,1269750,6252001,,0,0
2600:1417:72::/48,6252001,6252001,,0,0
2600:1417:73::/48,1269750,6252001,,0,0
2600:1417:74::/48,6252001,6252001,,0,0
2600:1417:75::/48,1269750,6252001,,0,0
2600:1417:76::/48,1668284,6252001,,0,0
2600:1417:77::/48,1269750,6252001,,0,0
2600:1417:78::/48,1269750,6252001,,0,0
2600:1417:79::/48,6252001,6252001,,0,0
2600:1417:7a::/48,290557,6252001,,0,0
2600:1417:7b::/48,6252001,6252001,,0,0
2600:1417:7c::/46,6252001,6252001,,0,0
2600:1417:80::/41,6252001,6252001,,0,0
2600:1417:100::/40,6252001,6252001,,0,0
2600:1417:200::/39,6252001,6252001,,0,0
2600:1417:400::/38,6252001,6252001,,0,0
2600:1417:800::/37,6252001,6252001,,0,0
2600:1417:1000::/48,1819730,6252001,,0,0
2600:1417:1001::/48,6252001,6252001,,0,0
2600:1417:1002::/47,6252001,6252001,,0,0
2600:1417:1004::/46,6252001,6252001,,0,0
2600:1417:1008::/45,6252001,6252001,,0,0
2600:1417:1010::/44,6252001,6252001,,0,0
2600:1417:1020::/43,6252001,6252001,,0,0
2600:1417:1040::/42,6252001,6252001,,0,0
2600:1417:1080::/41,6252001,6252001,,0,0
2600:1417:1100::/40,6252001,6252001,,0,0
2600:1417:1200::/39,6252001,6252001,,0,0
2600:1417:1400::/38,6252001,6252001,,0,0
2600:1417:1800::/48,1668284,6252001,,0,0
2600:1417:1801::/48,6252001,6252001,,0,0
2600:1417:1802::/47,6252001,6252001,,0,0
2600:1417:1804::/46,6252001,6252001,,0,0
2600:1417:1808::/45,6252001,6252001,,0,0
2600:1417:1810::/44,6252001,6252001,,0,0
2600:1417:1820::/43,6252001,6252001,,0,0
2600:1417:1840::/42,6252001,6252001,,0,0
2600:1417:1880::/41,6252001,6252001,,0,0
2600:1417:1900::/40,6252001,6252001,,0,0
2600:1417:1a00::/39,6252001,6252001,,0,0
2600:1417:1c00::/38,6252001,6252001,,0,0
2600:1417:2000::/48,1605651,6252001,,0,0
2600:1417:2001::/48,6252001,6252001,,0,0
2600:1417:2002::/47,6252001,6252001,,0,0
2600:1417:2004::/46,6252001,6252001,,0,0
2600:1417:2008::/45,6252001,6252001,,0,0
2600:1417:2010::/44,6252001,6252001,,0,0
2600:1417:2020::/43,6252001,6252001,,0,0
2600:1417:2040::/42,6252001,6252001,,0,0
2600:1417:2080::/41,6252001,6252001,,0,0
2600:1417:2100::/40,6252001,6252001,,0,0
2600:1417:2200::/39,6252001,6252001,,0,0
2600:1417:2400::/38,6252001,6252001,,0,0
2600:1417:2800::/37,6252001,6252001,,0,0
2600:1417:3000::/48,1643084,6252001,,0,0
2600:1417:3001::/48,6252001,6252001,,0,0
2600:1417:3002::/47,6252001,6252001,,0,0
2600:1417:3004::/46,6252001,6252001,,0,0
2600:1417:3008::/45,6252001,6252001,,0,0
2600:1417:3010::/44,6252001,6252001,,0,0
2600:1417:3020::/43,6252001,6252001,,0,0
2600:1417:3040::/42,6252001,6252001,,0,0
2600:1417:3080::/41,6252001,6252001,,0,0
2600:1417:3100::/40,6252001,6252001,,0,0
2600:1417:3200::/39,6252001,6252001,,0,0
2600:1417:3400::/38,6252001,6252001,,0,0
2600:1417:3800::/37,6252001,6252001,,0,0
2600:1417:4000::/48,1605651,6252001,,0,0
2600:1417:4001::/48,6252001,6252001,,0,0
2600:1417:4002::/47,6252001,6252001,,0,0
2600:1417:4004::/46,6252001,6252001,,0,0
2600:1417:4008::/45,6252001,6252001,,0,0
2600:1417:4010::/44,6252001,6252001,,0,0
2600:1417:4020::/43,6252001,6252001,,0,0
2600:1417:4040::/42,6252001,6252001,,0,0
2600:1417:4080::/41,6252001,6252001,,0,0
2600:1417:4100::/40,6252001,6252001,,0,0
2600:1417:4200::/39,6252001,6252001,,0,0
2600:1417:4400::/38,6252001,6252001,,0,0
2600:1417:4800::/48,289688,6252001,,0,0
2600:1417:4801::/48,6252001,6252001,,0,0
2600:1417:4802::/47,6252001,6252001,,0,0
2600:1417:4804::/46,6252001,6252001,,0,0
2600:1417:4808::/45,6252001,6252001,,0,0
2600:1417:4810::/44,6252001,6252001,,0,0
2600:1417:4820::/43,6252001,6252001,,0,0
2600:1417:4840::/42,6252001,6252001,,0,0
2600:1417:4880::/41,6252001,6252001,,0,0
2600:1417:4900::/40,6252001,6252001,,0,0
2600:1417:4a00::/39,6252001,6252001,,0,0
2600:1417:4c00::/38,6252001,6252001,,0,0
2600:1417:5000::/48,1643084,6252001,,0,0
2600:1417:5001::/48,6252001,6252001,,0,0
2600:1417:5002::/47,6252001,6252001,,0,0
2600:1417:5004::/46,6252001,6252001,,0,0
2600:1417:5008::/45,6252001,6252001,,0,0
2600:1417:5010::/44,6252001,6252001,,0,0
2600:1417:5020::/43,6252001,6252001,,0,0
2600:1417:5040::/42,6252001,6252001,,0,0
2600:1417:5080::/41,6252001,6252001,,0,0
2600:1417:5100::/40,6252001,6252001,,0,0
2600:1417:5200::/39,6252001,6252001,,0,0
2600:1417:5400::/38,6252001,6252001,,0,0
2600:1417:5800::/37,6252001,6252001,,0,0
2600:1417:6000::/48,1643084,6252001,,0,0
2600:1417:6001::/48,6252001,6252001,,0,0
2600:1417:6002::/47,6252001,6252001,,0,0
2600:1417:6004::/46,6252001,6252001,,0,0
2600:1417:6008::/45,6252001,6252001,,0,0
2600:1417:6010::/44,6252001,6252001,,0,0
2600:1417:6020::/43,6252001,6252001,,0,0
2600:1417:6040::/42,6252001,6252001,,0,0
2600:1417:6080::/41,6252001,6252001,,0,0
2600:1417:6100::/40,6252001,6252001,,0,0
2600:1417:6200::/39,6252001,6252001,,0,0
2600:1417:6400::/38,6252001,6252001,,0,0
2600:1417:6800::/37,6252001,6252001,,0,0
2600:1417:7000::/48,1643084,6252001,,0,0
2600:1417:7001::/48,6252001,6252001,,0,0
2600:1417:7002::/47,6252001,6252001,,0,0
2600:1417:7004::/46,6252001,6252001,,0,0
2600:1417:7008::/45,6252001,6252001,,0,0
2600:1417:7010::/44,6252001,6252001,,0,0
2600:1417:7020::/43,6252001,6252001,,0,0
2600:1417:7040::/42,6252001,6252001,,0,0
2600:1417:7080::/41,6252001,6252001,,0,0
2600:1417:7100::/40,6252001,6252001,,0,0
2600:1417:7200::/39,6252001,6252001,,0,0
2600:1417:7400::/38,6252001,6252001,,0,0
2600:1417:7800::/48,1819730,6252001,,0,0
2600:1417:7801::/48,6252001,6252001,,0,0
2600:1417:7802::/47,6252001,6252001,,0,0
2600:1417:7804::/46,6252001,6252001,,0,0
2600:1417:7808::/45,6252001,6252001,,0,0
2600:1417:7810::/44,6252001,6252001,,0,0
2600:1417:7820::/43,6252001,6252001,,0,0
2600:1417:7840::/42,6252001,6252001,,0,0
2600:1417:7880::/41,6252001,6252001,,0,0
2600:1417:7900::/40,6252001,6252001,,0,0
2600:1417:7a00::/39,6252001,6252001,,0,0
2600:1417:7c00::/38,6252001,6252001,,0,0
2600:1417:8000::/48,1819730,6252001,,0,0
2600:1417:8001::/48,6252001,6252001,,0,0
2600:1417:8002::/47,6252001,6252001,,0,0
2600:1417:8004::/46,6252001,6252001,,0,0
2600:1417:8008::/45,6252001,6252001,,0,0
2600:1417:8010::/44,6252001,6252001,,0,0
2600:1417:8020::/43,6252001,6252001,,0,0
2600:1417:8040::/42,6252001,6252001,,0,0
2600:1417:8080::/41,6252001,6252001,,0,0
2600:1417:8100::/40,6252001,6252001,,0,0
2600:1417:8200::/39,6252001,6252001,,0,0
2600:1417:8400::/38,6252001,6252001,,0,0
2600:1417:8800::/37,6252001,6252001,,0,0
2600:1417:9000::/48,1819730,6252001,,0,0
2600:1417:9001::/48,6252001,6252001,,0,0
2600:1417:9002::/47,6252001,6252001,,0,0
2600:1417:9004::/46,6252001,6252001,,0,0
2600:1417:9008::/45,6252001,6252001,,0,0
2600:1417:9010::/44,6252001,6252001,,0,0
2600:1417:9020::/43,6252001,6252001,,0,0
2600:1417:9040::/42,6252001,6252001,,0,0
2600:1417:9080::/41,6252001,6252001,,0,0
2600:1417:9100::/40,6252001,6252001,,0,0
2600:1417:9200::/39,6252001,6252001,,0,0
2600:1417:9400::/38,6252001,6252001,,0,0
2600:1417:9800::/48,1819730,6252001,,0,0
2600:1417:9801::/48,6252001,6252001,,0,0
2600:1417:9802::/47,6252001,6252001,,0,0
2600:1417:9804::/46,6252001,6252001,,0,0
2600:1417:9808::/45,6252001,6252001,,0,0
2600:1417:9810::/44,6252001,6252001,,0,0
2600:1417:9820::/43,6252001,6252001,,0,0
2600:1417:9840::/42,6252001,6252001,,0,0
2600:1417:9880::/41,6252001,6252001,,0,0
2600:1417:9900::/40,6252001,6252001,,0,0
2600:1417:9a00::/39,6252001,6252001,,0,0
2600:1417:9c00::/38,6252001,6252001,,0,0
2600:1417:a000::/48,1819730,6252001,,0,0
2600:1417:a001::/48,6252001,6252001,,0,0
2600:1417:a002::/47,6252001,6252001,,0,0
2600:1417:a004::/46,6252001,6252001,,0,0
2600:1417:a008::/45,6252001,6252001,,0,0
2600:1417:a010::/44,6252001,6252001,,0,0
2600:1417:a020::/43,6252001,6252001,,0,0
2600:1417:a040::/42,6252001,6252001,,0,0
2600:1417:a080::/41,6252001,6252001,,0,0
2600:1417:a100::/40,6252001,6252001,,0,0
2600:1417:a200::/39,6252001,6252001,,0,0
2600:1417:a400::/38,6252001,6252001,,0,0
2600:1417:a800::/48,1327865,6252001,,0,0
2600:1417:a801::/48,6252001,6252001,,0,0
2600:1417:a802::/47,6252001,6252001,,0,0
2600:1417:a804::/46,6252001,6252001,,0,0
2600:1417:a808::/45,6252001,6252001,,0,0
2600:1417:a810::/44,6252001,6252001,,0,0
2600:1417:a820::/43,6252001,6252001,,0,0
2600:1417:a840::/42,6252001,6252001,,0,0
2600:1417:a880::/41,6252001,6252001,,0,0
2600:1417:a900::/40,6252001,6252001,,0,0
2600:1417:aa00::/39,6252001,6252001,,0,0
2600:1417:ac00::/38,6252001,6252001,,0,0
2600:1417:b000::/36,6252001,6252001,,0,0
2600:1417:c000::/37,6252001,6252001,,0,0
2600:1417:c800::/48,294640,6252001,,0,0
2600:1417:c801::/48,6252001,6252001,,0,0
2600:1417:c802::/47,6252001,6252001,,0,0
2600:1417:c804::/46,6252001,6252001,,0,0
2600:1417:c808::/45,6252001,6252001,,0,0
2600:1417:c810::/44,6252001,6252001,,0,0
2600:1417:c820::/43,6252001,6252001,,0,0
2600:1417:c840::/42,6252001,6252001,,0,0
2600:1417:c880::/41,6252001,6252001,,0,0
2600:1417:c900::/40,6252001,6252001,,0,0
2600:1417:ca00::/39,6252001,6252001,,0,0
2600:1417:cc00::/38,6252001,6252001,,0,0
2600:1417:d000::/48,102358,6252001,,0,0
2600:1417:d001::/48,6252001,6252001,,0,0
2600:1417:d002::/47,6252001,6252001,,0,0
2600:1417:d004::/46,6252001,6252001,,0,0
2600:1417:d008::/45,6252001,6252001,,0,0
2600:1417:d010::/44,6252001,6252001,,0,0
2600:1417:d020::/43,6252001,6252001,,0,0
2600:1417:d040::/42,6252001,6252001,,0,0
2600:1417:d080::/41,6252001,6252001,,0,0
2600:1417:d100::/40,6252001,6252001,,0,0
2600:1417:d200::/39,6252001,6252001,,0,0
2600:1417:d400::/38,6252001,6252001,,0,0
2600:1417:d800::/48,102358,6252001,,0,0
2600:1417:d801::/48,6252001,6252001,,0,0
2600:1417:d802::/47,6252001,6252001,,0,0
2600:1417:d804::/46,6252001,6252001,,0,0
2600:1417:d808::/45,6252001,6252001,,0,0
2600:1417:d810::/44,6252001,6252001,,0,0
2600:1417:d820::/43,6252001,6252001,,0,0
2600:1417:d840::/42,6252001,6252001,,0,0
2600:1417:d880::/41,6252001,6252001,,0,0
2600:1417:d900::/40,6252001,6252001,,0,0
2600:1417:da00::/39,6252001,6252001,,0,0
2600:1417:dc00::/38,6252001,6252001,,0,0
2600:1417:e000::/48,290557,6252001,,0,0
2600:1417:e001::/48,6252001,6252001,,0,0
2600:1417:e002::/47,6252001,6252001,,0,0
2600:1417:e004::/46,6252001,6252001,,0,0
2600:1417:e008::/45,6252001,6252001,,0,0
2600:1417:e010::/44,6252001,6252001,,0,0
2600:1417:e020::/43,6252001,6252001,,0,0
2600:1417:e040::/42,6252001,6252001,,0,0
2600:1417:e080::/41,6252001,6252001,,0,0
2600:1417:e100::/40,6252001,6252001,,0,0
2600:1417:e200::/39,6252001,6252001,,0,0
2600:1417:e400::/38,6252001,6252001,,0,0
2600:1417:e800::/37,6252001,6252001,,0,0
2600:1417:f000::/37,6252001,6252001,,0,0
2600:1417:f800::/48,102358,6252001,,0,0
2600:1417:f801::/48,6252001,6252001,,0,0
2600:1417:f802::/47,6252001,6252001,,0,0
2600:1417:f804::/46,6252001,6252001,,0,0
2600:1417:f808::/45,6252001,6252001,,0,0
2600:1417:f810::/44,6252001,6252001,,0,0
2600:1417:f820::/43,6252001,6252001,,0,0
2600:1417:f840::/42,6252001,6252001,,0,0
2600:1417:f880::/41,6252001,6252001,,0,0
2600:1417:f900::/40,6252001,6252001,,0,0
2600:1417:fa00::/39,6252001,6252001,,0,0
2600:1417:fc00::/38,6252001,6252001,,0,0
2600:1418::/32,6252001,6252001,,0,0
2600:1419::/48,3469034,6252001,,0,0
2600:1419:1::/48,6252001,6252001,,0,0
2600:1419:2::/48,6252001,6252001,,0,0
2600:1419:3::/48,3469034,6252001,,0,0
2600:1419:4::/48,6252001,6252001,,0,0
2600:1419:5::/48,3469034,6252001,,0,0
2600:1419:6::/47,6252001,6252001,,0,0
2600:1419:8::/48,6252001,6252001,,0,0
2600:1419:9::/48,3932488,6252001,,0,0
2600:1419:a::/47,6252001,6252001,,0,0
2600:1419:c::/48,6252001,6252001,,0,0
2600:1419:d::/48,3469034,6252001,,0,0
2600:1419:e::/48,3469034,6252001,,0,0
2600:1419:f::/48,6252001,6252001,,0,0
2600:1419:10::/48,3686110,6252001,,0,0
2600:1419:11::/48,6252001,6252001,,0,0
2600:1419:12::/48,6252001,6252001,,0,0
2600:1419:13::/48,3686110,6252001,,0,0
2600:1419:14::/48,6252001,6252001,,0,0
2600:1419:15::/48,3469034,6252001,,0,0
2600:1419:16::/48,3469034,6252001,,0,0
2600:1419:17::/48,6252001,6252001,,0,0
2600:1419:18::/47,3469034,6252001,,0,0
2600:1419:1a::/48,6252001,6252001,,0,0
2600:1419:1b::/48,3469034,6252001,,0,0
2600:1419:1c::/46,6252001,6252001,,0,0
2600:1419:20::/43,6252001,6252001,,0,0
2600:1419:40::/42,6252001,6252001,,0,0
2600:1419:80::/41,6252001,6252001,,0,0
2600:1419:100::/40,6252001,6252001,,0,0
2600:1419:200::/39,6252001,6252001,,0,0
2600:1419:400::/38,6252001,6252001,,0,0
2600:1419:800::/48,3469034,6252001,,0,0
2600:1419:801::/48,6252001,6252001,,0,0
2600:1419:802::/47,6252001,6252001,,0,0
2600:1419:804::/46,6252001,6252001,,0,0
2600:1419:808::/45,6252001,6252001,,0,0
2600:1419:810::/44,6252001,6252001,,0,0
2600:1419:820::/43,6252001,6252001,,0,0
2600:1419:840::/42,6252001,6252001,,0,0
2600:1419:880::/41,6252001,6252001,,0,0
2600:1419:900::/40,6252001,6252001,,0,0
2600:1419:a00::/39,6252001,6252001,,0,0
2600:1419:c00::/48,3469034,6252001,,0,0
2600:1419:c01::/48,6252001,6252001,,0,0
2600:1419:c02::/47,6252001,6252001,,0,0
2600:1419:c04::/46,6252001,6252001,,0,0
2600:1419:c08::/45,6252001,6252001,,0,0
2600:1419:c10::/44,6252001,6252001,,0,0
2600:1419:c20::/43,6252001,6252001,,0,0
2600:1419:c40::/42,6252001,6252001,,0,0
2600:1419:c80::/41,6252001,6252001,,0,0
2600:1419:d00::/40,6252001,6252001,,0,0
2600:1419:e00::/39,6252001,6252001,,0,0
2600:1419:1000::/48,3469034,6252001,,0,0
2600:1419:1001::/48,6252001,6252001,,0,0
2600:1419:1002::/47,6252001,6252001,,0,0
2600:1419:1004::/46,6252001,6252001,,0,0
2600:1419:1008::/45,6252001,6252001,,0,0
2600:1419:1010::/44,6252001,6252001,,0,0
2600:1419:1020::/43,6252001,6252001,,0,0
2600:1419:1040::/42,6252001,6252001,,0,0
2600:1419:1080::/41,6252001,6252001,,0,0
2600:1419:1100::/40,6252001,6252001,,0,0
2600:1419:1200::/39,6252001,6252001,,0,0
2600:1419:1400::/48,3469034,6252001,,0,0
2600:1419:1401::/48,6252001,6252001,,0,0
2600:1419:1402::/47,6252001,6252001,,0,0
2600:1419:1404::/46,6252001,6252001,,0,0
2600:1419:1408::/45,6252001,6252001,,0,0
2600:1419:1410::/44,6252001,6252001,,0,0
2600:1419:1420::/43,6252001,6252001,,0,0
2600:1419:1440::/42,6252001,6252001,,0,0
2600:1419:1480::/41,6252001,6252001,,0,0
2600:1419:1500::/40,6252001,6252001,,0,0
2600:1419:1600::/39,6252001,6252001,,0,0
2600:1419:1800::/48,3469034,6252001,,0,0
2600:1419:1801::/48,6252001,6252001,,0,0
2600:1419:1802::/47,6252001,6252001,,0,0
2600:1419:1804::/46,6252001,6252001,,0,0
2600:1419:1808::/45,6252001,6252001,,0,0
2600:1419:1810::/44,6252001,6252001,,0,0
2600:1419:1820::/43,6252001,6252001,,0,0
2600:1419:1840::/42,6252001,6252001,,0,0
2600:1419:1880::/41,6252001,6252001,,0,0
2600:1419:1900::/40,6252001,6252001,,0,0
2600:1419:1a00::/39,6252001,6252001,,0,0
2600:1419:1c00::/48,3865483,6252001,,0,0
2600:1419:1c01::/48,6252001,6252001,,0,0
2600:1419:1c02::/47,6252001,6252001,,0,0
2600:1419:1c04::/46,6252001,6252001,,0,0
2600:1419:1c08::/45,6252001,6252001,,0,0
2600:1419:1c10::/44,6252001,6252001,,0,0
2600:1419:1c20::/43,6252001,6252001,,0,0
2600:1419:1c40::/42,6252001,6252001,,0,0
2600:1419:1c80::/41,6252001,6252001,,0,0
2600:1419:1d00::/40,6252001,6252001,,0,0
2600:1419:1e00::/39,6252001,6252001,,0,0
2600:1419:2000::/37,6252001,6252001,,0,0
2600:1419:2800::/38,6252001,6252001,,0,0
2600:1419:2c00::/48,3895114,6252001,,0,0
2600:1419:2c01::/48,6252001,6252001,,0,0
2600:1419:2c02::/47,6252001,6252001,,0,0
2600:1419:2c04::/46,6252001,6252001,,0,0
2600:1419:2c08::/45,6252001,6252001,,0,0
2600:1419:2c10::/44,6252001,6252001,,0,0
2600:1419:2c20::/43,6252001,6252001,,0,0
2600:1419:2c40::/42,6252001,6252001,,0,0
2600:1419:2c80::/41,6252001,6252001,,0,0
2600:1419:2d00::/40,6252001,6252001,,0,0
2600:1419:2e00::/39,6252001,6252001,,0,0
2600:1419:3000::/48,3469034,6252001,,0,0
2600:1419:3001::/48,6252001,6252001,,0,0
2600:1419:3002::/47,6252001,6252001,,0,0
2600:1419:3004::/46,6252001,6252001,,0,0
2600:1419:3008::/45,6252001,6252001,,0,0
2600:1419:3010::/44,6252001,6252001,,0,0
2600:1419:3020::/43,6252001,6252001,,0,0
2600:1419:3040::/42,6252001,6252001,,0,0
2600:1419:3080::/41,6252001,6252001,,0,0
2600:1419:3100::/40,6252001,6252001,,0,0
2600:1419:3200::/39,6252001,6252001,,0,0
2600:1419:3400::/38,6252001,6252001,,0,0
2600:1419:3800::/38,6252001,6252001,,0,0
2600:1419:3c00::/48,3469034,6252001,,0,0
2600:1419:3c01::/48,6252001,6252001,,0,0
2600:1419:3c02::/47,6252001,6252001,,0,0
2600:1419:3c04::/46,6252001,6252001,,0,0
2600:1419:3c08::/45,6252001,6252001,,0,0
2600:1419:3c10::/44,6252001,6252001,,0,0
2600:1419:3c20::/43,6252001,6252001,,0,0
2600:1419:3c40::/42,6252001,6252001,,0,0
2600:1419:3c80::/41,6252001,6252001,,0,0
2600:1419:3d00::/40,6252001,6252001,,0,0
2600:1419:3e00::/39,6252001,6252001,,0,0
2600:1419:4000::/48,3469034,6252001,,0,0
2600:1419:4001::/48,6252001,6252001,,0,0
2600:1419:4002::/47,6252001,6252001,,0,0
2600:1419:4004::/46,6252001,6252001,,0,0
2600:1419:4008::/45,6252001,6252001,,0,0
2600:1419:4010::/44,6252001,6252001,,0,0
2600:1419:4020::/43,6252001,6252001,,0,0
2600:1419:4040::/42,6252001,6252001,,0,0
2600:1419:4080::/41,6252001,6252001,,0,0
2600:1419:4100::/40,6252001,6252001,,0,0
2600:1419:4200::/39,6252001,6252001,,0,0
2600:1419:4400::/48,3932488,6252001,,0,0
2600:1419:4401::/48,6252001,6252001,,0,0
2600:1419:4402::/47,6252001,6252001,,0,0
2600:1419:4404::/46,6252001,6252001,,0,0
2600:1419:4408::/45,6252001,6252001,,0,0
2600:1419:4410::/44,6252001,6252001,,0,0
2600:1419:4420::/43,6252001,6252001,,0,0
2600:1419:4440::/42,6252001,6252001,,0,0
2600:1419:4480::/41,6252001,6252001,,0,0
2600:1419:4500::/40,6252001,6252001,,0,0
2600:1419:4600::/39,6252001,6252001,,0,0
2600:1419:4800::/38,6252001,6252001,,0,0
2600:1419:4c00::/48,3469034,6252001,,0,0
2600:1419:4c01::/48,6252001,6252001,,0,0
2600:1419:4c02::/47,6252001,6252001,,0,0
2600:1419:4c04::/46,6252001,6252001,,0,0
2600:1419:4c08::/45,6252001,6252001,,0,0
2600:1419:4c10::/44,6252001,6252001,,0,0
2600:1419:4c20::/43,6252001,6252001,,0,0
2600:1419:4c40::/42,6252001,6252001,,0,0
2600:1419:4c80::/41,6252001,6252001,,0,0
2600:1419:4d00::/40,6252001,6252001,,0,0
2600:1419:4e00::/39,6252001,6252001,,0,0
2600:1419:5000::/48,3469034,6252001,,0,0
2600:1419:5001::/48,6252001,6252001,,0,0
2600:1419:5002::/47,6252001,6252001,,0,0
2600:1419:5004::/46,6252001,6252001,,0,0
2600:1419:5008::/45,6252001,6252001,,0,0
2600:1419:5010::/44,6252001,6252001,,0,0
2600:1419:5020::/43,6252001,6252001,,0,0
2600:1419:5040::/42,6252001,6252001,,0,0
2600:1419:5080::/41,6252001,6252001,,0,0
2600:1419:5100::/40,6252001,6252001,,0,0
2600:1419:5200::/39,6252001,6252001,,0,0
2600:1419:5400::/38,6252001,6252001,,0,0
2600:1419:5800::/38,6252001,6252001,,0,0
2600:1419:5c00::/48,3469034,6252001,,0,0
2600:1419:5c01::/48,6252001,6252001,,0,0
2600:1419:5c02::/47,6252001,6252001,,0,0
2600:1419:5c04::/46,6252001,6252001,,0,0
2600:1419:5c08::/45,6252001,6252001,,0,0
2600:1419:5c10::/44,6252001,6252001,,0,0
2600:1419:5c20::/43,6252001,6252001,,0,0
2600:1419:5c40::/42,6252001,6252001,,0,0
2600:1419:5c80::/41,6252001,6252001,,0,0
2600:1419:5d00::/40,6252001,6252001,,0,0
2600:1419:5e00::/39,6252001,6252001,,0,0
2600:1419:6000::/48,3865483,6252001,,0,0
2600:1419:6001::/48,6252001,6252001,,0,0
2600:1419:6002::/47,6252001,6252001,,0,0
2600:1419:6004::/46,6252001,6252001,,0,0
2600:1419:6008::/45,6252001,6252001,,0,0
2600:1419:6010::/44,6252001,6252001,,0,0
2600:1419:6020::/43,6252001,6252001,,0,0
2600:1419:6040::/42,6252001,6252001,,0,0
2600:1419:6080::/41,6252001,6252001,,0,0
2600:1419:6100::/40,6252001,6252001,,0,0
2600:1419:6200::/39,6252001,6252001,,0,0
2600:1419:6400::/38,6252001,6252001,,0,0
2600:1419:6800::/37,6252001,6252001,,0,0
2600:1419:7000::/48,3469034,6252001,,0,0
2600:1419:7001::/48,6252001,6252001,,0,0
2600:1419:7002::/47,6252001,6252001,,0,0
2600:1419:7004::/46,6252001,6252001,,0,0
2600:1419:7008::/45,6252001,6252001,,0,0
2600:1419:7010::/44,6252001,6252001,,0,0
2600:1419:7020::/43,6252001,6252001,,0,0
2600:1419:7040::/42,6252001,6252001,,0,0
2600:1419:7080::/41,6252001,6252001,,0,0
2600:1419:7100::/40,6252001,6252001,,0,0
2600:1419:7200::/39,6252001,6252001,,0,0
2600:1419:7400::/38,6252001,6252001,,0,0
2600:1419:7800::/37,6252001,6252001,,0,0
2600:1419:8000::/48,3469034,6252001,,0,0
2600:1419:8001::/48,6252001,6252001,,0,0
2600:1419:8002::/47,6252001,6252001,,0,0
2600:1419:8004::/46,6252001,6252001,,0,0
2600:1419:8008::/45,6252001,6252001,,0,0
2600:1419:8010::/44,6252001,6252001,,0,0
2600:1419:8020::/43,6252001,6252001,,0,0
2600:1419:8040::/42,6252001,6252001,,0,0
2600:1419:8080::/41,6252001,6252001,,0,0
2600:1419:8100::/40,6252001,6252001,,0,0
2600:1419:8200::/39,6252001,6252001,,0,0
2600:1419:8400::/48,3686110,6252001,,0,0
2600:1419:8401::/48,6252001,6252001,,0,0
2600:1419:8402::/47,6252001,6252001,,0,0
2600:1419:8404::/46,6252001,6252001,,0,0
2600:1419:8408::/45,6252001,6252001,,0,0
2600:1419:8410::/44,6252001,6252001,,0,0
2600:1419:8420::/43,6252001,6252001,,0,0
2600:1419:8440::/42,6252001,6252001,,0,0
2600:1419:8480::/41,6252001,6252001,,0,0
2600:1419:8500::/40,6252001,6252001,,0,0
2600:1419:8600::/39,6252001,6252001,,0,0
2600:1419:8800::/38,6252001,6252001,,0,0
